report_date,period,entity_type,entity_name,sales_wan,occurred_at_ms,store_code,record_id,fetched_at_shanghai
2025-12-05,daily,group,集团合计,7063.0,1764864000000,,,2025-12-06T12:32:18.615678+08:00
2025-12-05,monthly,group,集团合计,31091.0,1764864000000,,,2025-12-06T12:32:18.615678+08:00
2025-12-05,yearly,group,集团合计,2165609.0,1764864000000,,,2025-12-06T12:32:18.615678+08:00
2025-12-05,daily,business_type,超市,3722.92,1764864000000,,,2025-12-06T12:32:18.615678+08:00
2025-12-05,monthly,business_type,超市,16424.73,1764864000000,,,2025-12-06T12:32:18.615678+08:00
2025-12-05,yearly,business_type,超市,1171703.65,1764864000000,,,2025-12-06T12:32:18.615678+08:00
2025-12-05,daily,business_type,百货,637.59,1764864000000,,,2025-12-06T12:32:18.615678+08:00
2025-12-05,monthly,business_type,百货,2744.96,1764864000000,,,2025-12-06T12:32:18.615678+08:00
2025-12-05,yearly,business_type,百货,217746.22,1764864000000,,,2025-12-06T12:32:18.615678+08:00
2025-12-05,daily,business_type,服饰,857.98,1764864000000,,,2025-12-06T12:32:18.615678+08:00
2025-12-05,monthly,business_type,服饰,3938.36,1764864000000,,,2025-12-06T12:32:18.615678+08:00
2025-12-05,yearly,business_type,服饰,161470.85,1764864000000,,,2025-12-06T12:32:18.615678+08:00
2025-12-05,daily,business_type,电器,557.59,1764864000000,,,2025-12-06T12:32:18.615678+08:00
2025-12-05,monthly,business_type,电器,2129.62,1764864000000,,,2025-12-06T12:32:18.615678+08:00
2025-12-05,yearly,business_type,电器,202266.23,1764864000000,,,2025-12-06T12:32:18.615678+08:00
2025-12-05,daily,business_type,珠宝,639.55,1764864000000,,,2025-12-06T12:32:18.615678+08:00
2025-12-05,monthly,business_type,珠宝,2948.8,1764864000000,,,2025-12-06T12:32:18.615678+08:00
2025-12-05,yearly,business_type,珠宝,225613.11,1764864000000,,,2025-12-06T12:32:18.615678+08:00
2025-12-05,daily,business_type,医药,164.46,1764864000000,,,2025-12-06T12:32:18.615678+08:00
2025-12-05,monthly,business_type,医药,810.64,1764864000000,,,2025-12-06T12:32:18.615678+08:00
2025-12-05,yearly,business_type,医药,49170.77,1764864000000,,,2025-12-06T12:32:18.615678+08:00
2025-12-05,daily,business_type,餐饮,106.66,1764864000000,,,2025-12-06T12:32:18.615678+08:00
2025-12-05,monthly,business_type,餐饮,445.68,1764864000000,,,2025-12-06T12:32:18.615678+08:00
2025-12-05,yearly,business_type,餐饮,34903.05,1764864000000,,,2025-12-06T12:32:18.615678+08:00
2025-12-05,daily,business_type,电影,7.17,1764864000000,,,2025-12-06T12:32:18.615678+08:00
2025-12-05,monthly,business_type,电影,28.74,1764864000000,,,2025-12-06T12:32:18.615678+08:00
2025-12-05,yearly,business_type,电影,2166.88,1764864000000,,,2025-12-06T12:32:18.615678+08:00
2025-12-05,daily,business_type,电玩,5.17,1764864000000,,,2025-12-06T12:32:18.615678+08:00
2025-12-05,monthly,business_type,电玩,18.62,1764864000000,,,2025-12-06T12:32:18.615678+08:00
2025-12-05,yearly,business_type,电玩,3789.2,1764864000000,,,2025-12-06T12:32:18.615678+08:00
2025-12-05,daily,business_type,茶叶,364.21,1764864000000,,,2025-12-06T12:32:18.615678+08:00
2025-12-05,monthly,business_type,茶叶,1601.14,1764864000000,,,2025-12-06T12:32:18.615678+08:00
2025-12-05,yearly,business_type,茶叶,96778.66,1764864000000,,,2025-12-06T12:32:18.615678+08:00
2025-12-05,daily,store,许昌 天使城店,897.43,1764864000000,天使城店,recv4wr5a85iy3,2025-12-06T12:32:18.615678+08:00
2025-12-05,monthly,store,许昌 天使城店,4224.66,1764864000000,天使城店,recv4wr5a85iy3,2025-12-06T12:32:18.615678+08:00
2025-12-05,yearly,store,许昌 天使城店,305605.9,1764864000000,天使城店,recv4wr5a85iy3,2025-12-06T12:32:18.615678+08:00
