report_date,period,entity_type,entity_name,sales_wan,occurred_at_ms,store_code,record_id,fetched_at_shanghai
2025-11-15,daily,group,集团合计,7322.0,1763136000000,,,2025-11-16T12:33:52.998086+08:00
2025-11-15,monthly,group,集团合计,89449.0,1763136000000,,,2025-11-16T12:33:52.998086+08:00
2025-11-15,yearly,group,集团合计,2045347.0,1763136000000,,,2025-11-16T12:33:52.998086+08:00
2025-11-15,daily,business_type,超市,3515.8,1763136000000,,,2025-11-16T12:33:52.998086+08:00
2025-11-15,monthly,business_type,超市,44468.99,1763136000000,,,2025-11-16T12:33:52.998086+08:00
2025-11-15,yearly,business_type,超市,1111228.0,1763136000000,,,2025-11-16T12:33:52.998086+08:00
2025-11-15,daily,business_type,百货,794.73,1763136000000,,,2025-11-16T12:33:52.998086+08:00
2025-11-15,monthly,business_type,百货,10497.78,1763136000000,,,2025-11-16T12:33:52.998086+08:00
2025-11-15,yearly,business_type,百货,205415.93,1763136000000,,,2025-11-16T12:33:52.998086+08:00
2025-11-15,daily,business_type,服饰,923.63,1763136000000,,,2025-11-16T12:33:52.998086+08:00
2025-11-15,monthly,business_type,服饰,9093.16,1763136000000,,,2025-11-16T12:33:52.998086+08:00
2025-11-15,yearly,business_type,服饰,146112.01,1763136000000,,,2025-11-16T12:33:52.998086+08:00
2025-11-15,daily,business_type,电器,774.39,1763136000000,,,2025-11-16T12:33:52.998086+08:00
2025-11-15,monthly,business_type,电器,9015.05,1763136000000,,,2025-11-16T12:33:52.998086+08:00
2025-11-15,yearly,business_type,电器,192759.53,1763136000000,,,2025-11-16T12:33:52.998086+08:00
2025-11-15,daily,business_type,珠宝,715.54,1763136000000,,,2025-11-16T12:33:52.998086+08:00
2025-11-15,monthly,business_type,珠宝,8378.86,1763136000000,,,2025-11-16T12:33:52.998086+08:00
2025-11-15,yearly,business_type,珠宝,214412.89,1763136000000,,,2025-11-16T12:33:52.998086+08:00
2025-11-15,daily,business_type,医药,175.77,1763136000000,,,2025-11-16T12:33:52.998086+08:00
2025-11-15,monthly,business_type,医药,2298.3,1763136000000,,,2025-11-16T12:33:52.998086+08:00
2025-11-15,yearly,business_type,医药,45839.76,1763136000000,,,2025-11-16T12:33:52.998086+08:00
2025-11-15,daily,business_type,餐饮,124.28,1763136000000,,,2025-11-16T12:33:52.998086+08:00
2025-11-15,monthly,business_type,餐饮,1393.27,1763136000000,,,2025-11-16T12:33:52.998086+08:00
2025-11-15,yearly,business_type,餐饮,32999.23,1763136000000,,,2025-11-16T12:33:52.998086+08:00
2025-11-15,daily,business_type,电影,9.93,1763136000000,,,2025-11-16T12:33:52.998086+08:00
2025-11-15,monthly,business_type,电影,41.07,1763136000000,,,2025-11-16T12:33:52.998086+08:00
2025-11-15,yearly,business_type,电影,2006.58,1763136000000,,,2025-11-16T12:33:52.998086+08:00
2025-11-15,daily,business_type,电玩,14.27,1763136000000,,,2025-11-16T12:33:52.998086+08:00
2025-11-15,monthly,business_type,电玩,104.1,1763136000000,,,2025-11-16T12:33:52.998086+08:00
2025-11-15,yearly,business_type,电玩,3659.81,1763136000000,,,2025-11-16T12:33:52.998086+08:00
2025-11-15,daily,business_type,茶叶,273.56,1763136000000,,,2025-11-16T12:33:52.998086+08:00
2025-11-15,monthly,business_type,茶叶,4158.17,1763136000000,,,2025-11-16T12:33:52.998086+08:00
2025-11-15,yearly,business_type,茶叶,90912.9,1763136000000,,,2025-11-16T12:33:52.998086+08:00
2025-11-15,daily,store,许昌 天使城店,1015.89,1763136000000,天使城店,recv2DuzrsQ3r1,2025-11-16T12:33:52.998086+08:00
2025-11-15,monthly,store,许昌 天使城店,12900.13,1763136000000,天使城店,recv2DuzrsQ3r1,2025-11-16T12:33:52.998086+08:00
2025-11-15,yearly,store,许昌 天使城店,288929.58,1763136000000,天使城店,recv2DuzrsQ3r1,2025-11-16T12:33:52.998086+08:00
2025-11-15,daily,store,许昌 时代广场店,1971.92,1763136000000,时代广场店,recv2DuzrsHiql,2025-11-16T12:33:52.998086+08:00
2025-11-15,monthly,store,许昌 时代广场店,22460.17,1763136000000,时代广场店,recv2DuzrsHiql,2025-11-16T12:33:52.998086+08:00
2025-11-15,yearly,store,许昌 时代广场店,524430.77,1763136000000,时代广场店,recv2DuzrsHiql,2025-11-16T12:33:52.998086+08:00
2025-11-15,daily,store,许昌 生活广场店,739.71,1763136000000,生活广场店,recv2DuzrsM5M2,2025-11-16T12:33:52.998086+08:00
2025-11-15,monthly,store,许昌 生活广场店,7710.29,1763136000000,生活广场店,recv2DuzrsM5M2,2025-11-16T12:33:52.998086+08:00
2025-11-15,yearly,store,许昌 生活广场店,148720.55,1763136000000,生活广场店,recv2DuzrsM5M2,2025-11-16T12:33:52.998086+08:00
2025-11-15,daily,store,许昌 大众服饰店,237.43,1763136000000,大众服饰店,recv2Duzrs6QH2,2025-11-16T12:33:52.998086+08:00
2025-11-15,monthly,store,许昌 大众服饰店,2337.21,1763136000000,大众服饰店,recv2Duzrs6QH2,2025-11-16T12:33:52.998086+08:00
