report_date,period,entity_type,entity_name,sales_wan,occurred_at_ms,store_code,record_id,fetched_at_shanghai
2025-09-21,daily,group,集团合计,8328.0,1758384000000,,,2025-09-23T03:22:53.307019+08:00
2025-09-21,monthly,group,集团合计,130651.0,1758384000000,,,2025-09-23T03:22:53.307019+08:00
2025-09-21,yearly,group,集团合计,1667513.0,1758384000000,,,2025-09-23T03:22:53.307019+08:00
2025-09-21,daily,business_type,超市,4348.0,1758384000000,,,2025-09-23T03:22:53.307019+08:00
2025-09-21,monthly,business_type,超市,73959.0,1758384000000,,,2025-09-23T03:22:53.307019+08:00
2025-09-21,yearly,business_type,超市,914909.0,1758384000000,,,2025-09-23T03:22:53.307019+08:00
2025-09-21,daily,business_type,百货,847.0,1758384000000,,,2025-09-23T03:22:53.307019+08:00
2025-09-21,monthly,business_type,百货,11330.0,1758384000000,,,2025-09-23T03:22:53.307019+08:00
2025-09-21,yearly,business_type,百货,165267.0,1758384000000,,,2025-09-23T03:22:53.307019+08:00
2025-09-21,daily,business_type,服饰,643.0,1758384000000,,,2025-09-23T03:22:53.307019+08:00
2025-09-21,monthly,business_type,服饰,7834.0,1758384000000,,,2025-09-23T03:22:53.307019+08:00
2025-09-21,yearly,business_type,服饰,112763.0,1758384000000,,,2025-09-23T03:22:53.307019+08:00
2025-09-21,daily,business_type,电器,818.0,1758384000000,,,2025-09-23T03:22:53.307019+08:00
2025-09-21,monthly,business_type,电器,10291.0,1758384000000,,,2025-09-23T03:22:53.307019+08:00
2025-09-21,yearly,business_type,电器,156494.0,1758384000000,,,2025-09-23T03:22:53.307019+08:00
2025-09-21,daily,business_type,珠宝,917.0,1758384000000,,,2025-09-23T03:22:53.307019+08:00
2025-09-21,monthly,business_type,珠宝,14857.0,1758384000000,,,2025-09-23T03:22:53.307019+08:00
2025-09-21,yearly,business_type,珠宝,173939.0,1758384000000,,,2025-09-23T03:22:53.307019+08:00
2025-09-21,daily,business_type,医药,173.0,1758384000000,,,2025-09-23T03:22:53.307019+08:00
2025-09-21,monthly,business_type,医药,3043.0,1758384000000,,,2025-09-23T03:22:53.307019+08:00
2025-09-21,yearly,business_type,医药,37292.0,1758384000000,,,2025-09-23T03:22:53.307019+08:00
2025-09-21,daily,business_type,餐饮,119.0,1758384000000,,,2025-09-23T03:22:53.307019+08:00
