report_date,period,entity_type,entity_name,sales_wan,occurred_at_ms,store_code,record_id,fetched_at_shanghai
2025-11-28,daily,group,集团合计,6034.0,1764259200000,,,2025-11-29T12:33:21.343003+08:00
2025-11-28,monthly,group,集团合计,162419.0,1764259200000,,,2025-11-29T12:33:21.343003+08:00
2025-11-28,yearly,group,集团合计,2118317.0,1764259200000,,,2025-11-29T12:33:21.343003+08:00
2025-11-28,daily,business_type,超市,3282.96,1764259200000,,,2025-11-29T12:33:21.343003+08:00
2025-11-28,monthly,business_type,超市,81063.91,1764259200000,,,2025-11-29T12:33:21.343003+08:00
2025-11-28,yearly,business_type,超市,1147822.92,1764259200000,,,2025-11-29T12:33:21.343003+08:00
2025-11-28,daily,business_type,百货,609.09,1764259200000,,,2025-11-29T12:33:21.343003+08:00
2025-11-28,monthly,business_type,百货,18005.1,1764259200000,,,2025-11-29T12:33:21.343003+08:00
2025-11-28,yearly,business_type,百货,212923.25,1764259200000,,,2025-11-29T12:33:21.343003+08:00
2025-11-28,daily,business_type,服饰,489.06,1764259200000,,,2025-11-29T12:33:21.343003+08:00
2025-11-28,monthly,business_type,服饰,17935.45,1764259200000,,,2025-11-29T12:33:21.343003+08:00
2025-11-28,yearly,business_type,服饰,154954.3,1764259200000,,,2025-11-29T12:33:21.343003+08:00
2025-11-28,daily,business_type,电器,565.9,1764259200000,,,2025-11-29T12:33:21.343003+08:00
2025-11-28,monthly,business_type,电器,15015.4,1764259200000,,,2025-11-29T12:33:21.343003+08:00
2025-11-28,yearly,business_type,电器,198759.88,1764259200000,,,2025-11-29T12:33:21.343003+08:00
2025-11-28,daily,business_type,珠宝,483.79,1764259200000,,,2025-11-29T12:33:21.343003+08:00
2025-11-28,monthly,business_type,珠宝,15291.8,1764259200000,,,2025-11-29T12:33:21.343003+08:00
2025-11-28,yearly,business_type,珠宝,221325.84,1764259200000,,,2025-11-29T12:33:21.343003+08:00
2025-11-28,daily,business_type,医药,186.69,1764259200000,,,2025-11-29T12:33:21.343003+08:00
2025-11-28,monthly,business_type,医药,4434.77,1764259200000,,,2025-11-29T12:33:21.343003+08:00
2025-11-28,yearly,business_type,医药,47976.22,1764259200000,,,2025-11-29T12:33:21.343003+08:00
2025-11-28,daily,business_type,餐饮,103.04,1764259200000,,,2025-11-29T12:33:21.343003+08:00
2025-11-28,monthly,business_type,餐饮,2597.59,1764259200000,,,2025-11-29T12:33:21.343003+08:00
2025-11-28,yearly,business_type,餐饮,34203.55,1764259200000,,,2025-11-29T12:33:21.343003+08:00
2025-11-28,daily,business_type,电影,13.93,1764259200000,,,2025-11-29T12:33:21.343003+08:00
2025-11-28,monthly,business_type,电影,107.58,1764259200000,,,2025-11-29T12:33:21.343003+08:00
2025-11-28,yearly,business_type,电影,2073.08,1764259200000,,,2025-11-29T12:33:21.343003+08:00
2025-11-28,daily,business_type,电玩,5.23,1764259200000,,,2025-11-29T12:33:21.343003+08:00
2025-11-28,monthly,business_type,电玩,182.79,1764259200000,,,2025-11-29T12:33:21.343003+08:00
2025-11-28,yearly,business_type,电玩,3738.49,1764259200000,,,2025-11-29T12:33:21.343003+08:00
2025-11-28,daily,business_type,茶叶,294.08,1764259200000,,,2025-11-29T12:33:21.343003+08:00
2025-11-28,monthly,business_type,茶叶,7784.32,1764259200000,,,2025-11-29T12:33:21.343003+08:00
2025-11-28,yearly,business_type,茶叶,94539.06,1764259200000,,,2025-11-29T12:33:21.343003+08:00
2025-11-28,daily,store,许昌 天使城店,829.77,1764259200000,天使城店,recv3Rvxi0hgTE,2025-11-29T12:33:21.343003+08:00
2025-11-28,monthly,store,许昌 天使城店,23332.44,1764259200000,天使城店,recv3Rvxi0hgTE,2025-11-29T12:33:21.343003+08:00
2025-11-28,yearly,store,许昌 天使城店,299361.89,1764259200000,天使城店,recv3Rvxi0hgTE,2025-11-29T12:33:21.343003+08:00
2025-11-28,daily,store,许昌 时代广场店,1437.0,1764259200000,时代广场店,recv3Rvxi0euod,2025-11-29T12:33:21.343003+08:00
2025-11-28,monthly,store,许昌 时代广场店,40214.62,1764259200000,时代广场店,recv3Rvxi0euod,2025-11-29T12:33:21.343003+08:00
2025-11-28,yearly,store,许昌 时代广场店,542185.23,1764259200000,时代广场店,recv3Rvxi0euod,2025-11-29T12:33:21.343003+08:00
2025-11-28,daily,store,许昌 生活广场店,411.41,1764259200000,生活广场店,recv3Rvxi0l3ti,2025-11-29T12:33:21.343003+08:00
2025-11-28,monthly,store,许昌 生活广场店,14890.55,1764259200000,生活广场店,recv3Rvxi0l3ti,2025-11-29T12:33:21.343003+08:00
2025-11-28,yearly,store,许昌 生活广场店,155900.81,1764259200000,生活广场店,recv3Rvxi0l3ti,2025-11-29T12:33:21.343003+08:00
