report_date,period,entity_type,entity_name,sales_wan,occurred_at_ms,store_code,record_id,fetched_at_shanghai
2025-11-23,daily,group,集团合计,6857.0,1763827200000,,,2025-11-24T12:40:17.236679+08:00
2025-11-23,monthly,group,集团合计,135769.0,1763827200000,,,2025-11-24T12:40:17.236679+08:00
2025-11-23,yearly,group,集团合计,2091667.0,1763827200000,,,2025-11-24T12:40:17.236679+08:00
2025-11-23,daily,business_type,超市,3275.25,1763827200000,,,2025-11-24T12:40:17.236679+08:00
2025-11-23,monthly,business_type,超市,67289.94,1763827200000,,,2025-11-24T12:40:17.236679+08:00
2025-11-23,yearly,business_type,超市,1134048.95,1763827200000,,,2025-11-24T12:40:17.236679+08:00
2025-11-23,daily,business_type,百货,802.63,1763827200000,,,2025-11-24T12:40:17.236679+08:00
2025-11-23,monthly,business_type,百货,15408.74,1763827200000,,,2025-11-24T12:40:17.236679+08:00
2025-11-23,yearly,business_type,百货,210326.88,1763827200000,,,2025-11-24T12:40:17.236679+08:00
2025-11-23,daily,business_type,服饰,995.01,1763827200000,,,2025-11-24T12:40:17.236679+08:00
2025-11-23,monthly,business_type,服饰,14883.15,1763827200000,,,2025-11-24T12:40:17.236679+08:00
2025-11-23,yearly,business_type,服饰,151902.0,1763827200000,,,2025-11-24T12:40:17.236679+08:00
2025-11-23,daily,business_type,电器,582.56,1763827200000,,,2025-11-24T12:40:17.236679+08:00
2025-11-23,monthly,business_type,电器,12897.82,1763827200000,,,2025-11-24T12:40:17.236679+08:00
2025-11-23,yearly,business_type,电器,196642.3,1763827200000,,,2025-11-24T12:40:17.236679+08:00
2025-11-23,daily,business_type,珠宝,563.45,1763827200000,,,2025-11-24T12:40:17.236679+08:00
2025-11-23,monthly,business_type,珠宝,12843.95,1763827200000,,,2025-11-24T12:40:17.236679+08:00
2025-11-23,yearly,business_type,珠宝,218877.98,1763827200000,,,2025-11-24T12:40:17.236679+08:00
2025-11-23,daily,business_type,医药,194.14,1763827200000,,,2025-11-24T12:40:17.236679+08:00
2025-11-23,monthly,business_type,医药,3618.56,1763827200000,,,2025-11-24T12:40:17.236679+08:00
2025-11-23,yearly,business_type,医药,47160.02,1763827200000,,,2025-11-24T12:40:17.236679+08:00
2025-11-23,daily,business_type,餐饮,122.96,1763827200000,,,2025-11-24T12:40:17.236679+08:00
2025-11-23,monthly,business_type,餐饮,2172.03,1763827200000,,,2025-11-24T12:40:17.236679+08:00
2025-11-23,yearly,business_type,餐饮,33777.99,1763827200000,,,2025-11-24T12:40:17.236679+08:00
2025-11-23,daily,business_type,电影,3.87,1763827200000,,,2025-11-24T12:40:17.236679+08:00
2025-11-23,monthly,business_type,电影,67.82,1763827200000,,,2025-11-24T12:40:17.236679+08:00
2025-11-23,yearly,business_type,电影,2033.33,1763827200000,,,2025-11-24T12:40:17.236679+08:00
2025-11-23,daily,business_type,电玩,12.41,1763827200000,,,2025-11-24T12:40:17.236679+08:00
2025-11-23,monthly,business_type,电玩,163.58,1763827200000,,,2025-11-24T12:40:17.236679+08:00
2025-11-23,yearly,business_type,电玩,3719.28,1763827200000,,,2025-11-24T12:40:17.236679+08:00
2025-11-23,daily,business_type,茶叶,304.83,1763827200000,,,2025-11-24T12:40:17.236679+08:00
2025-11-23,monthly,business_type,茶叶,6423.6,1763827200000,,,2025-11-24T12:40:17.236679+08:00
2025-11-23,yearly,business_type,茶叶,93178.34,1763827200000,,,2025-11-24T12:40:17.236679+08:00
2025-11-23,daily,store,许昌 天使城店,883.5,1763827200000,天使城店,recv3ogWpRmAND,2025-11-24T12:40:17.236679+08:00
2025-11-23,monthly,store,许昌 天使城店,19425.38,1763827200000,天使城店,recv3ogWpRmAND,2025-11-24T12:40:17.236679+08:00
2025-11-23,yearly,store,许昌 天使城店,295454.82,1763827200000,天使城店,recv3ogWpRmAND,2025-11-24T12:40:17.236679+08:00
