report_date,period,entity_type,entity_name,sales_wan,occurred_at_ms,store_code,record_id,fetched_at_shanghai
2025-12-08,daily,group,集团合计,6800.0,1765123200000,,,2025-12-09T12:37:09.329140+08:00
2025-12-08,monthly,group,集团合计,54671.0,1765123200000,,,2025-12-09T12:37:09.329140+08:00
2025-12-08,yearly,group,集团合计,2189188.0,1765123200000,,,2025-12-09T12:37:09.329140+08:00
2025-12-08,daily,business_type,超市,3472.91,1765123200000,,,2025-12-09T12:37:09.329140+08:00
2025-12-08,monthly,business_type,超市,28048.99,1765123200000,,,2025-12-09T12:37:09.329140+08:00
2025-12-08,yearly,business_type,超市,1183327.91,1765123200000,,,2025-12-09T12:37:09.329140+08:00
2025-12-08,daily,business_type,百货,622.17,1765123200000,,,2025-12-09T12:37:09.329140+08:00
2025-12-08,monthly,business_type,百货,5147.36,1765123200000,,,2025-12-09T12:37:09.329140+08:00
2025-12-08,yearly,business_type,百货,220148.62,1765123200000,,,2025-12-09T12:37:09.329140+08:00
2025-12-08,daily,business_type,服饰,958.3,1765123200000,,,2025-12-09T12:37:09.329140+08:00
2025-12-08,monthly,business_type,服饰,7507.56,1765123200000,,,2025-12-09T12:37:09.329140+08:00
2025-12-08,yearly,business_type,服饰,165040.05,1765123200000,,,2025-12-09T12:37:09.329140+08:00
2025-12-08,daily,business_type,电器,461.82,1765123200000,,,2025-12-09T12:37:09.329140+08:00
2025-12-08,monthly,business_type,电器,3758.24,1765123200000,,,2025-12-09T12:37:09.329140+08:00
2025-12-08,yearly,business_type,电器,203894.85,1765123200000,,,2025-12-09T12:37:09.329140+08:00
2025-12-08,daily,business_type,珠宝,629.91,1765123200000,,,2025-12-09T12:37:09.329140+08:00
2025-12-08,monthly,business_type,珠宝,5215.8,1765123200000,,,2025-12-09T12:37:09.329140+08:00
2025-12-08,yearly,business_type,珠宝,227880.11,1765123200000,,,2025-12-09T12:37:09.329140+08:00
2025-12-08,daily,business_type,医药,180.27,1765123200000,,,2025-12-09T12:37:09.329140+08:00
2025-12-08,monthly,business_type,医药,1376.18,1765123200000,,,2025-12-09T12:37:09.329140+08:00
2025-12-08,yearly,business_type,医药,49736.3,1765123200000,,,2025-12-09T12:37:09.329140+08:00
2025-12-08,daily,business_type,餐饮,80.04,1765123200000,,,2025-12-09T12:37:09.329140+08:00
2025-12-08,monthly,business_type,餐饮,789.61,1765123200000,,,2025-12-09T12:37:09.329140+08:00
2025-12-08,yearly,business_type,餐饮,35246.98,1765123200000,,,2025-12-09T12:37:09.329140+08:00
2025-12-08,daily,business_type,电影,3.29,1765123200000,,,2025-12-09T12:37:09.329140+08:00
2025-12-08,monthly,business_type,电影,69.57,1765123200000,,,2025-12-09T12:37:09.329140+08:00
2025-12-08,yearly,business_type,电影,2207.71,1765123200000,,,2025-12-09T12:37:09.329140+08:00
2025-12-08,daily,business_type,电玩,3.92,1765123200000,,,2025-12-09T12:37:09.329140+08:00
2025-12-08,monthly,business_type,电玩,51.68,1765123200000,,,2025-12-09T12:37:09.329140+08:00
2025-12-08,yearly,business_type,电玩,3822.26,1765123200000,,,2025-12-09T12:37:09.329140+08:00
2025-12-08,daily,business_type,茶叶,386.99,1765123200000,,,2025-12-09T12:37:09.329140+08:00
2025-12-08,monthly,business_type,茶叶,2706.07,1765123200000,,,2025-12-09T12:37:09.329140+08:00
2025-12-08,yearly,business_type,茶叶,97883.6,1765123200000,,,2025-12-09T12:37:09.329140+08:00
2025-12-08,daily,store,许昌 天使城店,848.31,1765123200000,天使城店,recv4NYMHgKeZn,2025-12-09T12:37:09.329140+08:00
2025-12-08,monthly,store,许昌 天使城店,7221.38,1765123200000,天使城店,recv4NYMHgKeZn,2025-12-09T12:37:09.329140+08:00
2025-12-08,yearly,store,许昌 天使城店,308620.17,1765123200000,天使城店,recv4NYMHgKeZn,2025-12-09T12:37:09.329140+08:00
2025-12-08,daily,store,许昌 时代广场店,1649.07,1765123200000,时代广场店,recv4NYMHgqUdi,2025-12-09T12:37:09.329140+08:00
2025-12-08,monthly,store,许昌 时代广场店,13150.0,1765123200000,时代广场店,recv4NYMHgqUdi,2025-12-09T12:37:09.329140+08:00
2025-12-08,yearly,store,许昌 时代广场店,559258.58,1765123200000,时代广场店,recv4NYMHgqUdi,2025-12-09T12:37:09.329140+08:00
2025-12-08,daily,store,许昌 生活广场店,858.12,1765123200000,生活广场店,recv4NYMHgfVQV,2025-12-09T12:37:09.329140+08:00
2025-12-08,monthly,store,许昌 生活广场店,6112.75,1765123200000,生活广场店,recv4NYMHgfVQV,2025-12-09T12:37:09.329140+08:00
2025-12-08,yearly,store,许昌 生活广场店,164075.45,1765123200000,生活广场店,recv4NYMHgfVQV,2025-12-09T12:37:09.329140+08:00
2025-12-08,daily,store,许昌 大众服饰店,266.28,1765123200000,大众服饰店,recv4NYMHgGJuu,2025-12-09T12:37:09.329140+08:00
2025-12-08,monthly,store,许昌 大众服饰店,2329.35,1765123200000,大众服饰店,recv4NYMHgGJuu,2025-12-09T12:37:09.329140+08:00
2025-12-08,yearly,store,许昌 大众服饰店,41003.3,1765123200000,大众服饰店,recv4NYMHgGJuu,2025-12-09T12:37:09.329140+08:00
2025-12-08,daily,store,许昌 禹州店,281.49,1765123200000,禹州店,recv4NYMHgqeve,2025-12-09T12:37:09.329140+08:00
2025-12-08,monthly,store,许昌 禹州店,2711.29,1765123200000,禹州店,recv4NYMHgqeve,2025-12-09T12:37:09.329140+08:00
2025-12-08,yearly,store,许昌 禹州店,111110.22,1765123200000,禹州店,recv4NYMHgqeve,2025-12-09T12:37:09.329140+08:00
2025-12-08,daily,store,许昌 金三角店,210.93,1765123200000,金三角店,recv4NYMHgclmI,2025-12-09T12:37:09.329140+08:00
2025-12-08,monthly,store,许昌 金三角店,1930.5,1765123200000,金三角店,recv4NYMHgclmI,2025-12-09T12:37:09.329140+08:00
2025-12-08,yearly,store,许昌 金三角店,84613.9,1765123200000,金三角店,recv4NYMHgclmI,2025-12-09T12:37:09.329140+08:00
2025-12-08,daily,store,许昌 北海店,203.06,1765123200000,北海店,recv4NYMHg9xGq,2025-12-09T12:37:09.329140+08:00
2025-12-08,monthly,store,许昌 北海店,1858.34,1765123200000,北海店,recv4NYMHg9xGq,2025-12-09T12:37:09.329140+08:00
2025-12-08,yearly,store,许昌 北海店,86132.66,1765123200000,北海店,recv4NYMHg9xGq,2025-12-09T12:37:09.329140+08:00
2025-12-08,daily,store,许昌 云鼎店,125.81,1765123200000,云鼎店,recv4NYMHgyp5S,2025-12-09T12:37:09.329140+08:00
2025-12-08,monthly,store,许昌 云鼎店,969.54,1765123200000,云鼎店,recv4NYMHgyp5S,2025-12-09T12:37:09.329140+08:00
2025-12-08,yearly,store,许昌 云鼎店,45649.37,1765123200000,云鼎店,recv4NYMHgyp5S,2025-12-09T12:37:09.329140+08:00
2025-12-08,daily,store,许昌 金汇店,119.43,1765123200000,金汇店,recv4NYMHgMP7Q,2025-12-09T12:37:09.329140+08:00
2025-12-08,monthly,store,许昌 金汇店,1162.56,1765123200000,金汇店,recv4NYMHgMP7Q,2025-12-09T12:37:09.329140+08:00
2025-12-08,yearly,store,许昌 金汇店,58333.08,1765123200000,金汇店,recv4NYMHgMP7Q,2025-12-09T12:37:09.329140+08:00
2025-12-08,daily,store,许昌 魏源店,107.97,1765123200000,魏源店,recv4NYMHgL7zN,2025-12-09T12:37:09.329140+08:00
2025-12-08,monthly,store,许昌 魏源店,879.01,1765123200000,魏源店,recv4NYMHgL7zN,2025-12-09T12:37:09.329140+08:00
2025-12-08,yearly,store,许昌 魏源店,41465.65,1765123200000,魏源店,recv4NYMHgL7zN,2025-12-09T12:37:09.329140+08:00
2025-12-08,daily,store,许昌 劳动店,41.83,1765123200000,劳动店,recv4NYMHgrNal,2025-12-09T12:37:09.329140+08:00
2025-12-08,monthly,store,许昌 劳动店,322.03,1765123200000,劳动店,recv4NYMHgrNal,2025-12-09T12:37:09.329140+08:00
2025-12-08,yearly,store,许昌 劳动店,14128.75,1765123200000,劳动店,recv4NYMHgrNal,2025-12-09T12:37:09.329140+08:00
2025-12-08,daily,store,许昌 线上商城,226.7,1765123200000,线上商城,recv4NYMHgCxfn,2025-12-09T12:37:09.329140+08:00
2025-12-08,monthly,store,许昌 线上商城,2043.13,1765123200000,线上商城,recv4NYMHgCxfn,2025-12-09T12:37:09.329140+08:00
2025-12-08,yearly,store,许昌 线上商城,90463.96,1765123200000,线上商城,recv4NYMHgCxfn,2025-12-09T12:37:09.329140+08:00
2025-12-08,daily,store,新乡 大胖店,887.66,1765123200000,大胖店,recv4NYMHgaXCG,2025-12-09T12:37:09.329140+08:00
2025-12-08,monthly,store,新乡 大胖店,6744.39,1765123200000,大胖店,recv4NYMHgaXCG,2025-12-09T12:37:09.329140+08:00
2025-12-08,yearly,store,新乡 大胖店,308546.81,1765123200000,大胖店,recv4NYMHgaXCG,2025-12-09T12:37:09.329140+08:00
2025-12-08,daily,store,新乡 小胖店,922.14,1765123200000,小胖店,recv4NYMHgMXMu,2025-12-09T12:37:09.329140+08:00
2025-12-08,monthly,store,新乡 小胖店,6808.6,1765123200000,小胖店,recv4NYMHgMXMu,2025-12-09T12:37:09.329140+08:00
2025-12-08,yearly,store,新乡 小胖店,251407.86,1765123200000,小胖店,recv4NYMHgMXMu,2025-12-09T12:37:09.329140+08:00
2025-12-08,daily,store,许昌 实业公司店,299.24,1765123200000,实业公司店,recv4NYMHgXvg5,2025-12-09T12:37:09.329140+08:00
2025-12-08,monthly,store,许昌 实业公司店,2435.93,1765123200000,实业公司店,recv4NYMHgXvg5,2025-12-09T12:37:09.329140+08:00
2025-12-08,yearly,store,许昌 实业公司店,120168.49,1765123200000,实业公司店,recv4NYMHgXvg5,2025-12-09T12:37:09.329140+08:00
