report_date,period,entity_type,entity_name,sales_wan,occurred_at_ms,store_code,record_id,fetched_at_shanghai
2025-11-03,daily,group,集团合计,6086.0,1762099200000,,,2025-11-04T12:32:10.156891+08:00
2025-11-03,monthly,group,集团合计,20495.0,1762099200000,,,2025-11-04T12:32:10.156891+08:00
2025-11-03,yearly,group,集团合计,1976393.0,1762099200000,,,2025-11-04T12:32:10.156891+08:00
2025-11-03,daily,business_type,超市,3104.83,1762099200000,,,2025-11-04T12:32:10.156891+08:00
2025-11-03,monthly,business_type,超市,10248.5,1762099200000,,,2025-11-04T12:32:10.156891+08:00
2025-11-03,yearly,business_type,超市,1077007.51,1762099200000,,,2025-11-04T12:32:10.156891+08:00
2025-11-03,daily,business_type,百货,573.6,1762099200000,,,2025-11-04T12:32:10.156891+08:00
2025-11-03,monthly,business_type,百货,2219.65,1762099200000,,,2025-11-04T12:32:10.156891+08:00
2025-11-03,yearly,business_type,百货,197137.8,1762099200000,,,2025-11-04T12:32:10.156891+08:00
2025-11-03,daily,business_type,服饰,537.26,1762099200000,,,2025-11-04T12:32:10.156891+08:00
2025-11-03,monthly,business_type,服饰,2172.52,1762099200000,,,2025-11-04T12:32:10.156891+08:00
2025-11-03,yearly,business_type,服饰,139191.37,1762099200000,,,2025-11-04T12:32:10.156891+08:00
2025-11-03,daily,business_type,电器,595.64,1762099200000,,,2025-11-04T12:32:10.156891+08:00
2025-11-03,monthly,business_type,电器,1995.7,1762099200000,,,2025-11-04T12:32:10.156891+08:00
2025-11-03,yearly,business_type,电器,185740.18,1762099200000,,,2025-11-04T12:32:10.156891+08:00
2025-11-03,daily,business_type,珠宝,739.59,1762099200000,,,2025-11-04T12:32:10.156891+08:00
2025-11-03,monthly,business_type,珠宝,2145.34,1762099200000,,,2025-11-04T12:32:10.156891+08:00
2025-11-03,yearly,business_type,珠宝,208179.38,1762099200000,,,2025-11-04T12:32:10.156891+08:00
2025-11-03,daily,business_type,医药,175.55,1762099200000,,,2025-11-04T12:32:10.156891+08:00
2025-11-03,monthly,business_type,医药,506.7,1762099200000,,,2025-11-04T12:32:10.156891+08:00
