report_date,period,entity_type,entity_name,sales_wan,occurred_at_ms,store_code,record_id,fetched_at_shanghai
2025-11-13,daily,group,集团合计,5719.0,1762963200000,,,2025-11-14T12:33:20.977984+08:00
2025-11-13,monthly,group,集团合计,76057.0,1762963200000,,,2025-11-14T12:33:20.977984+08:00
2025-11-13,yearly,group,集团合计,2031955.0,1762963200000,,,2025-11-14T12:33:20.977984+08:00
2025-11-13,daily,business_type,超市,2929.75,1762963200000,,,2025-11-14T12:33:20.977984+08:00
2025-11-13,monthly,business_type,超市,37825.45,1762963200000,,,2025-11-14T12:33:20.977984+08:00
2025-11-13,yearly,business_type,超市,1104584.46,1762963200000,,,2025-11-14T12:33:20.977984+08:00
2025-11-13,daily,business_type,百货,546.59,1762963200000,,,2025-11-14T12:33:20.977984+08:00
2025-11-13,monthly,business_type,百货,9139.5,1762963200000,,,2025-11-14T12:33:20.977984+08:00
2025-11-13,yearly,business_type,百货,204057.64,1762963200000,,,2025-11-14T12:33:20.977984+08:00
2025-11-13,daily,business_type,服饰,570.58,1762963200000,,,2025-11-14T12:33:20.977984+08:00
2025-11-13,monthly,business_type,服饰,7583.85,1762963200000,,,2025-11-14T12:33:20.977984+08:00
2025-11-13,yearly,business_type,服饰,144602.7,1762963200000,,,2025-11-14T12:33:20.977984+08:00
2025-11-13,daily,business_type,电器,585.88,1762963200000,,,2025-11-14T12:33:20.977984+08:00
2025-11-13,monthly,business_type,电器,7627.59,1762963200000,,,2025-11-14T12:33:20.977984+08:00
2025-11-13,yearly,business_type,电器,191372.06,1762963200000,,,2025-11-14T12:33:20.977984+08:00
2025-11-13,daily,business_type,珠宝,537.35,1762963200000,,,2025-11-14T12:33:20.977984+08:00
2025-11-13,monthly,business_type,珠宝,7046.62,1762963200000,,,2025-11-14T12:33:20.977984+08:00
2025-11-13,yearly,business_type,珠宝,213080.65,1762963200000,,,2025-11-14T12:33:20.977984+08:00
2025-11-13,daily,business_type,医药,154.76,1762963200000,,,2025-11-14T12:33:20.977984+08:00
2025-11-13,monthly,business_type,医药,1969.19,1762963200000,,,2025-11-14T12:33:20.977984+08:00
2025-11-13,yearly,business_type,医药,45510.64,1762963200000,,,2025-11-14T12:33:20.977984+08:00
2025-11-13,daily,business_type,餐饮,88.26,1762963200000,,,2025-11-14T12:33:20.977984+08:00
2025-11-13,monthly,business_type,餐饮,1171.95,1762963200000,,,2025-11-14T12:33:20.977984+08:00
2025-11-13,yearly,business_type,餐饮,32777.92,1762963200000,,,2025-11-14T12:33:20.977984+08:00
2025-11-13,daily,business_type,电影,0.96,1762963200000,,,2025-11-14T12:33:20.977984+08:00
2025-11-13,monthly,business_type,电影,24.27,1762963200000,,,2025-11-14T12:33:20.977984+08:00
2025-11-13,yearly,business_type,电影,1989.78,1762963200000,,,2025-11-14T12:33:20.977984+08:00
2025-11-13,daily,business_type,电玩,3.08,1762963200000,,,2025-11-14T12:33:20.977984+08:00
2025-11-13,monthly,business_type,电玩,84.82,1762963200000,,,2025-11-14T12:33:20.977984+08:00
2025-11-13,yearly,business_type,电玩,3640.53,1762963200000,,,2025-11-14T12:33:20.977984+08:00
2025-11-13,daily,business_type,茶叶,302.25,1762963200000,,,2025-11-14T12:33:20.977984+08:00
2025-11-13,monthly,business_type,茶叶,3583.71,1762963200000,,,2025-11-14T12:33:20.977984+08:00
2025-11-13,yearly,business_type,茶叶,90338.44,1762963200000,,,2025-11-14T12:33:20.977984+08:00
2025-11-13,daily,store,许昌 天使城店,787.8,1762963200000,天使城店,recv2rNEXSjQkG,2025-11-14T12:33:20.977984+08:00
2025-11-13,monthly,store,许昌 天使城店,11091.21,1762963200000,天使城店,recv2rNEXSjQkG,2025-11-14T12:33:20.977984+08:00
2025-11-13,yearly,store,许昌 天使城店,287120.66,1762963200000,天使城店,recv2rNEXSjQkG,2025-11-14T12:33:20.977984+08:00
2025-11-13,daily,store,许昌 时代广场店,1461.58,1762963200000,时代广场店,recv2rNEXS4QG1,2025-11-14T12:33:20.977984+08:00
2025-11-13,monthly,store,许昌 时代广场店,18891.94,1762963200000,时代广场店,recv2rNEXS4QG1,2025-11-14T12:33:20.977984+08:00
2025-11-13,yearly,store,许昌 时代广场店,520862.55,1762963200000,时代广场店,recv2rNEXS4QG1,2025-11-14T12:33:20.977984+08:00
2025-11-13,daily,store,许昌 生活广场店,549.29,1762963200000,生活广场店,recv2rNEXSfxJP,2025-11-14T12:33:20.977984+08:00
2025-11-13,monthly,store,许昌 生活广场店,6433.22,1762963200000,生活广场店,recv2rNEXSfxJP,2025-11-14T12:33:20.977984+08:00
2025-11-13,yearly,store,许昌 生活广场店,147443.48,1762963200000,生活广场店,recv2rNEXSfxJP,2025-11-14T12:33:20.977984+08:00
2025-11-13,daily,store,许昌 大众服饰店,137.44,1762963200000,大众服饰店,recv2rNEXSdSd8,2025-11-14T12:33:20.977984+08:00
2025-11-13,monthly,store,许昌 大众服饰店,1952.5,1762963200000,大众服饰店,recv2rNEXSdSd8,2025-11-14T12:33:20.977984+08:00
2025-11-13,yearly,store,许昌 大众服饰店,34983.26,1762963200000,大众服饰店,recv2rNEXSdSd8,2025-11-14T12:33:20.977984+08:00
2025-11-13,daily,store,许昌 禹州店,255.55,1762963200000,禹州店,recv2rNEXSWYHw,2025-11-14T12:33:20.977984+08:00
2025-11-13,monthly,store,许昌 禹州店,3567.88,1762963200000,禹州店,recv2rNEXSWYHw,2025-11-14T12:33:20.977984+08:00
