report_date,period,entity_type,entity_name,sales_wan,occurred_at_ms,store_code,record_id,fetched_at_shanghai
2025-10-31,daily,group,集团合计,6395.0,1761840000000,,,2025-11-01T12:29:44.028385+08:00
2025-10-31,monthly,group,集团合计,220925.0,1761840000000,,,2025-11-01T12:29:44.028385+08:00
2025-10-31,yearly,group,集团合计,1955898.0,1761840000000,,,2025-11-01T12:29:44.028385+08:00
2025-10-31,daily,business_type,超市,3215.64,1761840000000,,,2025-11-01T12:29:44.028385+08:00
2025-10-31,monthly,business_type,超市,109772.5,1761840000000,,,2025-11-01T12:29:44.028385+08:00
2025-10-31,yearly,business_type,超市,1066759.01,1761840000000,,,2025-11-01T12:29:44.028385+08:00
2025-10-31,daily,business_type,百货,819.56,1761840000000,,,2025-11-01T12:29:44.028385+08:00
2025-10-31,monthly,business_type,百货,24359.2,1761840000000,,,2025-11-01T12:29:44.028385+08:00
2025-10-31,yearly,business_type,百货,194918.15,1761840000000,,,2025-11-01T12:29:44.028385+08:00
2025-10-31,daily,business_type,服饰,619.73,1761840000000,,,2025-11-01T12:29:44.028385+08:00
2025-10-31,monthly,business_type,服饰,20689.89,1761840000000,,,2025-11-01T12:29:44.028385+08:00
2025-10-31,yearly,business_type,服饰,137018.86,1761840000000,,,2025-11-01T12:29:44.028385+08:00
2025-10-31,daily,business_type,电器,667.05,1761840000000,,,2025-11-01T12:29:44.028385+08:00
2025-10-31,monthly,business_type,电器,22255.53,1761840000000,,,2025-11-01T12:29:44.028385+08:00
2025-10-31,yearly,business_type,电器,183744.48,1761840000000,,,2025-11-01T12:29:44.028385+08:00
2025-10-31,daily,business_type,珠宝,539.5,1761840000000,,,2025-11-01T12:29:44.028385+08:00
2025-10-31,monthly,business_type,珠宝,26106.79,1761840000000,,,2025-11-01T12:29:44.028385+08:00
2025-10-31,yearly,business_type,珠宝,206034.03,1761840000000,,,2025-11-01T12:29:44.028385+08:00
2025-10-31,daily,business_type,医药,141.25,1761840000000,,,2025-11-01T12:29:44.028385+08:00
2025-10-31,monthly,business_type,医药,4962.41,1761840000000,,,2025-11-01T12:29:44.028385+08:00
2025-10-31,yearly,business_type,医药,43541.46,1761840000000,,,2025-11-01T12:29:44.028385+08:00
2025-10-31,daily,business_type,餐饮,99.13,1761840000000,,,2025-11-01T12:29:44.028385+08:00
2025-10-31,monthly,business_type,餐饮,3237.83,1761840000000,,,2025-11-01T12:29:44.028385+08:00
2025-10-31,yearly,business_type,餐饮,31605.96,1761840000000,,,2025-11-01T12:29:44.028385+08:00
2025-10-31,daily,business_type,电影,6.63,1761840000000,,,2025-11-01T12:29:44.028385+08:00
2025-10-31,monthly,business_type,电影,137.02,1761840000000,,,2025-11-01T12:29:44.028385+08:00
2025-10-31,yearly,business_type,电影,1965.51,1761840000000,,,2025-11-01T12:29:44.028385+08:00
2025-10-31,daily,business_type,电玩,4.45,1761840000000,,,2025-11-01T12:29:44.028385+08:00
2025-10-31,monthly,business_type,电玩,333.58,1761840000000,,,2025-11-01T12:29:44.028385+08:00
2025-10-31,yearly,business_type,电玩,3555.71,1761840000000,,,2025-11-01T12:29:44.028385+08:00
2025-10-31,daily,business_type,茶叶,281.91,1761840000000,,,2025-11-01T12:29:44.028385+08:00
2025-10-31,monthly,business_type,茶叶,9069.96,1761840000000,,,2025-11-01T12:29:44.028385+08:00
2025-10-31,yearly,business_type,茶叶,86754.74,1761840000000,,,2025-11-01T12:29:44.028385+08:00
2025-10-31,daily,store,许昌 天使城店,719.72,1761840000000,天使城店,recv1dMGCQp1Iq,2025-11-01T12:29:44.028385+08:00
2025-10-31,monthly,store,许昌 天使城店,29775.96,1761840000000,天使城店,recv1dMGCQp1Iq,2025-11-01T12:29:44.028385+08:00
2025-10-31,yearly,store,许昌 天使城店,276029.9,1761840000000,天使城店,recv1dMGCQp1Iq,2025-11-01T12:29:44.028385+08:00
2025-10-31,daily,store,许昌 时代广场店,1561.86,1761840000000,时代广场店,recv1dMGCQlpiX,2025-11-01T12:29:44.028385+08:00
