report_date,period,entity_type,entity_name,sales_wan,occurred_at_ms,store_code,record_id,fetched_at_shanghai
2025-09-27,daily,group,集团合计,9583.0,1758902400000,,,2025-09-28T12:29:54.670370+08:00
2025-09-27,monthly,group,集团合计,176013.0,1758902400000,,,2025-09-28T12:29:54.670370+08:00
2025-09-27,yearly,group,集团合计,1712873.0,1758902400000,,,2025-09-28T12:29:54.670370+08:00
2025-09-27,daily,business_type,超市,5629.0,1758902400000,,,2025-09-28T12:29:54.670370+08:00
2025-09-27,monthly,business_type,超市,101941.0,1758902400000,,,2025-09-28T12:29:54.670370+08:00
2025-09-27,yearly,business_type,超市,942890.0,1758902400000,,,2025-09-28T12:29:54.670370+08:00
2025-09-27,daily,business_type,百货,787.0,1758902400000,,,2025-09-28T12:29:54.670370+08:00
2025-09-27,monthly,business_type,百货,14745.0,1758902400000,,,2025-09-28T12:29:54.670370+08:00
2025-09-27,yearly,business_type,百货,168682.0,1758902400000,,,2025-09-28T12:29:54.670370+08:00
2025-09-27,daily,business_type,服饰,606.0,1758902400000,,,2025-09-28T12:29:54.670370+08:00
2025-09-27,monthly,business_type,服饰,10236.0,1758902400000,,,2025-09-28T12:29:54.670370+08:00
2025-09-27,yearly,business_type,服饰,115166.0,1758902400000,,,2025-09-28T12:29:54.670370+08:00
2025-09-27,daily,business_type,电器,986.0,1758902400000,,,2025-09-28T12:29:54.670370+08:00
2025-09-27,monthly,business_type,电器,13590.0,1758902400000,,,2025-09-28T12:29:54.670370+08:00
2025-09-27,yearly,business_type,电器,159793.0,1758902400000,,,2025-09-28T12:29:54.670370+08:00
2025-09-27,daily,business_type,珠宝,839.0,1758902400000,,,2025-09-28T12:29:54.670370+08:00
2025-09-27,monthly,business_type,珠宝,19204.0,1758902400000,,,2025-09-28T12:29:54.670370+08:00
2025-09-27,yearly,business_type,珠宝,178286.0,1758902400000,,,2025-09-28T12:29:54.670370+08:00
2025-09-27,daily,business_type,医药,160.0,1758902400000,,,2025-09-28T12:29:54.670370+08:00
2025-09-27,monthly,business_type,医药,3916.0,1758902400000,,,2025-09-28T12:29:54.670370+08:00
2025-09-27,yearly,business_type,医药,38164.0,1758902400000,,,2025-09-28T12:29:54.670370+08:00
2025-09-27,daily,business_type,餐饮,119.0,1758902400000,,,2025-09-28T12:29:54.670370+08:00
2025-09-27,monthly,business_type,餐饮,2500.0,1758902400000,,,2025-09-28T12:29:54.670370+08:00
2025-09-27,yearly,business_type,餐饮,28123.0,1758902400000,,,2025-09-28T12:29:54.670370+08:00
2025-09-27,daily,business_type,电影,6.0,1758902400000,,,2025-09-28T12:29:54.670370+08:00
2025-09-27,monthly,business_type,电影,111.0,1758902400000,,,2025-09-28T12:29:54.670370+08:00
2025-09-27,yearly,business_type,电影,1812.0,1758902400000,,,2025-09-28T12:29:54.670370+08:00
2025-09-27,daily,business_type,电玩,11.0,1758902400000,,,2025-09-28T12:29:54.670370+08:00
2025-09-27,monthly,business_type,电玩,175.0,1758902400000,,,2025-09-28T12:29:54.670370+08:00
2025-09-27,yearly,business_type,电玩,3208.0,1758902400000,,,2025-09-28T12:29:54.670370+08:00
2025-09-27,daily,business_type,茶叶,440.0,1758902400000,,,2025-09-28T12:29:54.670370+08:00
2025-09-27,monthly,business_type,茶叶,9595.0,1758902400000,,,2025-09-28T12:29:54.670370+08:00
2025-09-27,yearly,business_type,茶叶,76749.0,1758902400000,,,2025-09-28T12:29:54.670370+08:00
2025-09-27,daily,store,许昌 天使城店,1240.0,1758902400000,天使城店,recuY0YPg5PYUi,2025-09-28T12:29:54.670370+08:00
2025-09-27,monthly,store,许昌 天使城店,23708.0,1758902400000,天使城店,recuY0YPg5PYUi,2025-09-28T12:29:54.670370+08:00
2025-09-27,yearly,store,许昌 天使城店,242909.0,1758902400000,天使城店,recuY0YPg5PYUi,2025-09-28T12:29:54.670370+08:00
2025-09-27,daily,store,许昌 时代广场店,2379.0,1758902400000,时代广场店,recuY0YPg5kfjF,2025-09-28T12:29:54.670370+08:00
2025-09-27,monthly,store,许昌 时代广场店,44909.0,1758902400000,时代广场店,recuY0YPg5kfjF,2025-09-28T12:29:54.670370+08:00
2025-09-27,yearly,store,许昌 时代广场店,438984.0,1758902400000,时代广场店,recuY0YPg5kfjF,2025-09-28T12:29:54.670370+08:00
2025-09-27,daily,store,许昌 生活广场店,651.0,1758902400000,生活广场店,recuY0YPg5acTs,2025-09-28T12:29:54.670370+08:00
2025-09-27,monthly,store,许昌 生活广场店,11024.0,1758902400000,生活广场店,recuY0YPg5acTs,2025-09-28T12:29:54.670370+08:00
2025-09-27,yearly,store,许昌 生活广场店,122060.0,1758902400000,生活广场店,recuY0YPg5acTs,2025-09-28T12:29:54.670370+08:00
2025-09-27,daily,store,许昌 大众服饰店,136.0,1758902400000,大众服饰店,recuY0YPg5AdoP,2025-09-28T12:29:54.670370+08:00
2025-09-27,monthly,store,许昌 大众服饰店,2364.0,1758902400000,大众服饰店,recuY0YPg5AdoP,2025-09-28T12:29:54.670370+08:00
2025-09-27,yearly,store,许昌 大众服饰店,27284.0,1758902400000,大众服饰店,recuY0YPg5AdoP,2025-09-28T12:29:54.670370+08:00
2025-09-27,daily,store,许昌 禹州店,468.0,1758902400000,禹州店,recuY0YPg5SLF8,2025-09-28T12:29:54.670370+08:00
2025-09-27,monthly,store,许昌 禹州店,8416.0,1758902400000,禹州店,recuY0YPg5SLF8,2025-09-28T12:29:54.670370+08:00
2025-09-27,yearly,store,许昌 禹州店,88006.0,1758902400000,禹州店,recuY0YPg5SLF8,2025-09-28T12:29:54.670370+08:00
2025-09-27,daily,store,许昌 金三角店,351.0,1758902400000,金三角店,recuY0YPg5kmGm,2025-09-28T12:29:54.670370+08:00
2025-09-27,monthly,store,许昌 金三角店,7062.0,1758902400000,金三角店,recuY0YPg5kmGm,2025-09-28T12:29:54.670370+08:00
2025-09-27,yearly,store,许昌 金三角店,67502.0,1758902400000,金三角店,recuY0YPg5kmGm,2025-09-28T12:29:54.670370+08:00
