report_date,period,entity_type,entity_name,sales_wan,occurred_at_ms,store_code,record_id,fetched_at_shanghai
2025-12-07,daily,group,集团合计,7877.0,1765036800000,,,2025-12-08T12:40:31.275746+08:00
2025-12-07,monthly,group,集团合计,47871.0,1765036800000,,,2025-12-08T12:40:31.275746+08:00
2025-12-07,yearly,group,集团合计,2182389.0,1765036800000,,,2025-12-08T12:40:31.275746+08:00
2025-12-07,daily,business_type,超市,3869.61,1765036800000,,,2025-12-08T12:40:31.275746+08:00
2025-12-07,monthly,business_type,超市,24576.08,1765036800000,,,2025-12-08T12:40:31.275746+08:00
2025-12-07,yearly,business_type,超市,1179854.99,1765036800000,,,2025-12-08T12:40:31.275746+08:00
2025-12-07,daily,business_type,百货,841.59,1765036800000,,,2025-12-08T12:40:31.275746+08:00
2025-12-07,monthly,business_type,百货,4525.1,1765036800000,,,2025-12-08T12:40:31.275746+08:00
2025-12-07,yearly,business_type,百货,219526.36,1765036800000,,,2025-12-08T12:40:31.275746+08:00
2025-12-07,daily,business_type,服饰,1225.37,1765036800000,,,2025-12-08T12:40:31.275746+08:00
2025-12-07,monthly,business_type,服饰,6549.26,1765036800000,,,2025-12-08T12:40:31.275746+08:00
2025-12-07,yearly,business_type,服饰,164081.75,1765036800000,,,2025-12-08T12:40:31.275746+08:00
2025-12-07,daily,business_type,电器,523.49,1765036800000,,,2025-12-08T12:40:31.275746+08:00
2025-12-07,monthly,business_type,电器,3296.42,1765036800000,,,2025-12-08T12:40:31.275746+08:00
2025-12-07,yearly,business_type,电器,203433.03,1765036800000,,,2025-12-08T12:40:31.275746+08:00
2025-12-07,daily,business_type,珠宝,706.54,1765036800000,,,2025-12-08T12:40:31.275746+08:00
2025-12-07,monthly,business_type,珠宝,4585.89,1765036800000,,,2025-12-08T12:40:31.275746+08:00
2025-12-07,yearly,business_type,珠宝,227250.19,1765036800000,,,2025-12-08T12:40:31.275746+08:00
2025-12-07,daily,business_type,医药,189.28,1765036800000,,,2025-12-08T12:40:31.275746+08:00
2025-12-07,monthly,business_type,医药,1195.91,1765036800000,,,2025-12-08T12:40:31.275746+08:00
2025-12-07,yearly,business_type,医药,49556.04,1765036800000,,,2025-12-08T12:40:31.275746+08:00
2025-12-07,daily,business_type,餐饮,126.77,1765036800000,,,2025-12-08T12:40:31.275746+08:00
2025-12-07,monthly,business_type,餐饮,709.57,1765036800000,,,2025-12-08T12:40:31.275746+08:00
2025-12-07,yearly,business_type,餐饮,35166.94,1765036800000,,,2025-12-08T12:40:31.275746+08:00
2025-12-07,daily,business_type,电影,15.32,1765036800000,,,2025-12-08T12:40:31.275746+08:00
2025-12-07,monthly,business_type,电影,66.28,1765036800000,,,2025-12-08T12:40:31.275746+08:00
2025-12-07,yearly,business_type,电影,2204.42,1765036800000,,,2025-12-08T12:40:31.275746+08:00
2025-12-07,daily,business_type,电玩,13.23,1765036800000,,,2025-12-08T12:40:31.275746+08:00
2025-12-07,monthly,business_type,电玩,47.76,1765036800000,,,2025-12-08T12:40:31.275746+08:00
2025-12-07,yearly,business_type,电玩,3818.35,1765036800000,,,2025-12-08T12:40:31.275746+08:00
2025-12-07,daily,business_type,茶叶,365.79,1765036800000,,,2025-12-08T12:40:31.275746+08:00
2025-12-07,monthly,business_type,茶叶,2319.09,1765036800000,,,2025-12-08T12:40:31.275746+08:00
2025-12-07,yearly,business_type,茶叶,97496.61,1765036800000,,,2025-12-08T12:40:31.275746+08:00
2025-12-07,daily,store,许昌 天使城店,980.8,1765036800000,天使城店,recv4I8g7YAb7g,2025-12-08T12:40:31.275746+08:00
2025-12-07,monthly,store,许昌 天使城店,6372.98,1765036800000,天使城店,recv4I8g7YAb7g,2025-12-08T12:40:31.275746+08:00
2025-12-07,yearly,store,许昌 天使城店,307771.77,1765036800000,天使城店,recv4I8g7YAb7g,2025-12-08T12:40:31.275746+08:00
2025-12-07,daily,store,许昌 时代广场店,1848.21,1765036800000,时代广场店,recv4I8g7YVkyA,2025-12-08T12:40:31.275746+08:00
2025-12-07,monthly,store,许昌 时代广场店,11500.93,1765036800000,时代广场店,recv4I8g7YVkyA,2025-12-08T12:40:31.275746+08:00
2025-12-07,yearly,store,许昌 时代广场店,557609.51,1765036800000,时代广场店,recv4I8g7YVkyA,2025-12-08T12:40:31.275746+08:00
2025-12-07,daily,store,许昌 生活广场店,938.52,1765036800000,生活广场店,recv4I8g7Y6Lr6,2025-12-08T12:40:31.275746+08:00
