report_date,period,entity_type,entity_name,sales_wan,occurred_at_ms,store_code,record_id,fetched_at_shanghai
2025-11-26,daily,group,集团合计,6752.0,1764086400000,,,2025-11-27T12:34:17.224115+08:00
2025-11-26,monthly,group,集团合计,150349.0,1764086400000,,,2025-11-27T12:34:17.224115+08:00
2025-11-26,yearly,group,集团合计,2106247.0,1764086400000,,,2025-11-27T12:34:17.224115+08:00
2025-11-26,daily,business_type,超市,3243.5,1764086400000,,,2025-11-27T12:34:17.224115+08:00
2025-11-26,monthly,business_type,超市,74729.76,1764086400000,,,2025-11-27T12:34:17.224115+08:00
2025-11-26,yearly,business_type,超市,1141488.77,1764086400000,,,2025-11-27T12:34:17.224115+08:00
2025-11-26,daily,business_type,百货,653.6,1764086400000,,,2025-11-27T12:34:17.224115+08:00
2025-11-26,monthly,business_type,百货,16800.34,1764086400000,,,2025-11-27T12:34:17.224115+08:00
2025-11-26,yearly,business_type,百货,211718.48,1764086400000,,,2025-11-27T12:34:17.224115+08:00
2025-11-26,daily,business_type,服饰,829.76,1764086400000,,,2025-11-27T12:34:17.224115+08:00
2025-11-26,monthly,business_type,服饰,16664.54,1764086400000,,,2025-11-27T12:34:17.224115+08:00
2025-11-26,yearly,business_type,服饰,153683.4,1764086400000,,,2025-11-27T12:34:17.224115+08:00
2025-11-26,daily,business_type,电器,522.43,1764086400000,,,2025-11-27T12:34:17.224115+08:00
2025-11-26,monthly,business_type,电器,13946.65,1764086400000,,,2025-11-27T12:34:17.224115+08:00
2025-11-26,yearly,business_type,电器,197691.12,1764086400000,,,2025-11-27T12:34:17.224115+08:00
2025-11-26,daily,business_type,珠宝,847.96,1764086400000,,,2025-11-27T12:34:17.224115+08:00
2025-11-26,monthly,business_type,珠宝,14289.59,1764086400000,,,2025-11-27T12:34:17.224115+08:00
2025-11-26,yearly,business_type,珠宝,220323.62,1764086400000,,,2025-11-27T12:34:17.224115+08:00
2025-11-26,daily,business_type,医药,193.75,1764086400000,,,2025-11-27T12:34:17.224115+08:00
2025-11-26,monthly,business_type,医药,4069.89,1764086400000,,,2025-11-27T12:34:17.224115+08:00
2025-11-26,yearly,business_type,医药,47611.35,1764086400000,,,2025-11-27T12:34:17.224115+08:00
2025-11-26,daily,business_type,餐饮,99.61,1764086400000,,,2025-11-27T12:34:17.224115+08:00
2025-11-26,monthly,business_type,餐饮,2400.02,1764086400000,,,2025-11-27T12:34:17.224115+08:00
2025-11-26,yearly,business_type,餐饮,34005.98,1764086400000,,,2025-11-27T12:34:17.224115+08:00
2025-11-26,daily,business_type,电影,11.26,1764086400000,,,2025-11-27T12:34:17.224115+08:00
2025-11-26,monthly,business_type,电影,82.82,1764086400000,,,2025-11-27T12:34:17.224115+08:00
2025-11-26,yearly,business_type,电影,2048.33,1764086400000,,,2025-11-27T12:34:17.224115+08:00
2025-11-26,daily,business_type,电玩,3.31,1764086400000,,,2025-11-27T12:34:17.224115+08:00
2025-11-26,monthly,business_type,电玩,173.67,1764086400000,,,2025-11-27T12:34:17.224115+08:00
2025-11-26,yearly,business_type,电玩,3729.37,1764086400000,,,2025-11-27T12:34:17.224115+08:00
2025-11-26,daily,business_type,茶叶,347.29,1764086400000,,,2025-11-27T12:34:17.224115+08:00
2025-11-26,monthly,business_type,茶叶,7191.74,1764086400000,,,2025-11-27T12:34:17.224115+08:00
2025-11-26,yearly,business_type,茶叶,93946.48,1764086400000,,,2025-11-27T12:34:17.224115+08:00
2025-11-26,daily,store,许昌 天使城店,805.99,1764086400000,天使城店,recv3FOmouQeLg,2025-11-27T12:34:17.224115+08:00
2025-11-26,monthly,store,许昌 天使城店,21763.52,1764086400000,天使城店,recv3FOmouQeLg,2025-11-27T12:34:17.224115+08:00
2025-11-26,yearly,store,许昌 天使城店,297792.97,1764086400000,天使城店,recv3FOmouQeLg,2025-11-27T12:34:17.224115+08:00
2025-11-26,daily,store,许昌 时代广场店,1844.55,1764086400000,时代广场店,recv3FOmou818K,2025-11-27T12:34:17.224115+08:00
2025-11-26,monthly,store,许昌 时代广场店,37258.53,1764086400000,时代广场店,recv3FOmou818K,2025-11-27T12:34:17.224115+08:00
2025-11-26,yearly,store,许昌 时代广场店,539229.14,1764086400000,时代广场店,recv3FOmou818K,2025-11-27T12:34:17.224115+08:00
2025-11-26,daily,store,许昌 生活广场店,738.26,1764086400000,生活广场店,recv3FOmoukktq,2025-11-27T12:34:17.224115+08:00
2025-11-26,monthly,store,许昌 生活广场店,13805.62,1764086400000,生活广场店,recv3FOmoukktq,2025-11-27T12:34:17.224115+08:00
2025-11-26,yearly,store,许昌 生活广场店,154815.88,1764086400000,生活广场店,recv3FOmoukktq,2025-11-27T12:34:17.224115+08:00
2025-11-26,daily,store,许昌 大众服饰店,212.26,1764086400000,大众服饰店,recv3FOmoukITf,2025-11-27T12:34:17.224115+08:00
2025-11-26,monthly,store,许昌 大众服饰店,4577.7,1764086400000,大众服饰店,recv3FOmoukITf,2025-11-27T12:34:17.224115+08:00
2025-11-26,yearly,store,许昌 大众服饰店,37608.46,1764086400000,大众服饰店,recv3FOmoukITf,2025-11-27T12:34:17.224115+08:00
2025-11-26,daily,store,许昌 禹州店,255.52,1764086400000,禹州店,recv3FOmouCGc6,2025-11-27T12:34:17.224115+08:00
2025-11-26,monthly,store,许昌 禹州店,7198.6,1764086400000,禹州店,recv3FOmouCGc6,2025-11-27T12:34:17.224115+08:00
2025-11-26,yearly,store,许昌 禹州店,106974.68,1764086400000,禹州店,recv3FOmouCGc6,2025-11-27T12:34:17.224115+08:00
2025-11-26,daily,store,许昌 金三角店,166.04,1764086400000,金三角店,recv3FOmouWJ6g,2025-11-27T12:34:17.224115+08:00
2025-11-26,monthly,store,许昌 金三角店,4909.3,1764086400000,金三角店,recv3FOmouWJ6g,2025-11-27T12:34:17.224115+08:00
2025-11-26,yearly,store,许昌 金三角店,81861.76,1764086400000,金三角店,recv3FOmouWJ6g,2025-11-27T12:34:17.224115+08:00
2025-11-26,daily,store,许昌 北海店,173.46,1764086400000,北海店,recv3FOmouCARY,2025-11-27T12:34:17.224115+08:00
2025-11-26,monthly,store,许昌 北海店,5022.89,1764086400000,北海店,recv3FOmouCARY,2025-11-27T12:34:17.224115+08:00
2025-11-26,yearly,store,许昌 北海店,83386.94,1764086400000,北海店,recv3FOmouCARY,2025-11-27T12:34:17.224115+08:00
2025-11-26,daily,store,许昌 云鼎店,108.35,1764086400000,云鼎店,recv3FOmouWFjU,2025-11-27T12:34:17.224115+08:00
2025-11-26,monthly,store,许昌 云鼎店,2570.38,1764086400000,云鼎店,recv3FOmouWFjU,2025-11-27T12:34:17.224115+08:00
2025-11-26,yearly,store,许昌 云鼎店,44187.14,1764086400000,云鼎店,recv3FOmouWFjU,2025-11-27T12:34:17.224115+08:00
2025-11-26,daily,store,许昌 金汇店,107.42,1764086400000,金汇店,recv3FOmouXaMB,2025-11-27T12:34:17.224115+08:00
2025-11-26,monthly,store,许昌 金汇店,3226.51,1764086400000,金汇店,recv3FOmouXaMB,2025-11-27T12:34:17.224115+08:00
2025-11-26,yearly,store,许昌 金汇店,56647.29,1764086400000,金汇店,recv3FOmouXaMB,2025-11-27T12:34:17.224115+08:00
2025-11-26,daily,store,许昌 魏源店,94.64,1764086400000,魏源店,recv3FOmouwPpj,2025-11-27T12:34:17.224115+08:00
2025-11-26,monthly,store,许昌 魏源店,2359.75,1764086400000,魏源店,recv3FOmouwPpj,2025-11-27T12:34:17.224115+08:00
