report_date,period,entity_type,entity_name,sales_wan,occurred_at_ms,store_code,record_id,fetched_at_shanghai
2025-09-29,daily,group,集团合计,9404.0,1759075200000,,,2025-09-30T12:31:21.153744+08:00
2025-09-29,monthly,group,集团合计,194124.0,1759075200000,,,2025-09-30T12:31:21.153744+08:00
2025-09-29,yearly,group,集团合计,1730985.0,1759075200000,,,2025-09-30T12:31:21.153744+08:00
2025-09-29,daily,business_type,超市,5532.0,1759075200000,,,2025-09-30T12:31:21.153744+08:00
2025-09-29,monthly,business_type,超市,112973.0,1759075200000,,,2025-09-30T12:31:21.153744+08:00
2025-09-29,yearly,business_type,超市,953922.0,1759075200000,,,2025-09-30T12:31:21.153744+08:00
2025-09-29,daily,business_type,百货,895.0,1759075200000,,,2025-09-30T12:31:21.153744+08:00
2025-09-29,monthly,business_type,百货,16387.0,1759075200000,,,2025-09-30T12:31:21.153744+08:00
2025-09-29,yearly,business_type,百货,170324.0,1759075200000,,,2025-09-30T12:31:21.153744+08:00
2025-09-29,daily,business_type,服饰,541.0,1759075200000,,,2025-09-30T12:31:21.153744+08:00
2025-09-29,monthly,business_type,服饰,11241.0,1759075200000,,,2025-09-30T12:31:21.153744+08:00
2025-09-29,yearly,business_type,服饰,116171.0,1759075200000,,,2025-09-30T12:31:21.153744+08:00
2025-09-29,daily,business_type,电器,905.0,1759075200000,,,2025-09-30T12:31:21.153744+08:00
2025-09-29,monthly,business_type,电器,15023.0,1759075200000,,,2025-09-30T12:31:21.153744+08:00
2025-09-29,yearly,business_type,电器,161226.0,1759075200000,,,2025-09-30T12:31:21.153744+08:00
2025-09-29,daily,business_type,珠宝,852.0,1759075200000,,,2025-09-30T12:31:21.153744+08:00
2025-09-29,monthly,business_type,珠宝,20845.0,1759075200000,,,2025-09-30T12:31:21.153744+08:00
2025-09-29,yearly,business_type,珠宝,179927.0,1759075200000,,,2025-09-30T12:31:21.153744+08:00
2025-09-29,daily,business_type,医药,171.0,1759075200000,,,2025-09-30T12:31:21.153744+08:00
2025-09-29,monthly,business_type,医药,4249.0,1759075200000,,,2025-09-30T12:31:21.153744+08:00
2025-09-29,yearly,business_type,医药,38498.0,1759075200000,,,2025-09-30T12:31:21.153744+08:00
2025-09-29,daily,business_type,餐饮,101.0,1759075200000,,,2025-09-30T12:31:21.153744+08:00
2025-09-29,monthly,business_type,餐饮,2702.0,1759075200000,,,2025-09-30T12:31:21.153744+08:00
2025-09-29,yearly,business_type,餐饮,28325.0,1759075200000,,,2025-09-30T12:31:21.153744+08:00
2025-09-29,daily,business_type,电影,4.0,1759075200000,,,2025-09-30T12:31:21.153744+08:00
2025-09-29,monthly,business_type,电影,119.0,1759075200000,,,2025-09-30T12:31:21.153744+08:00
2025-09-29,yearly,business_type,电影,1820.0,1759075200000,,,2025-09-30T12:31:21.153744+08:00
2025-09-29,daily,business_type,电玩,4.0,1759075200000,,,2025-09-30T12:31:21.153744+08:00
