report_date,period,entity_type,entity_name,sales_wan,occurred_at_ms,store_code,record_id,fetched_at_shanghai
2025-11-30,daily,group,集团合计,7801.0,1764432000000,,,2025-12-01T12:55:05.648715+08:00
2025-11-30,monthly,group,集团合计,178619.0,1764432000000,,,2025-12-01T12:55:05.648715+08:00
2025-11-30,yearly,group,集团合计,2134517.0,1764432000000,,,2025-12-01T12:55:05.648715+08:00
2025-11-30,daily,business_type,超市,3646.23,1764432000000,,,2025-12-01T12:55:05.648715+08:00
2025-11-30,monthly,business_type,超市,88519.91,1764432000000,,,2025-12-01T12:55:05.648715+08:00
2025-11-30,yearly,business_type,超市,1155278.92,1764432000000,,,2025-12-01T12:55:05.648715+08:00
2025-11-30,daily,business_type,百货,1099.97,1764432000000,,,2025-12-01T12:55:05.648715+08:00
2025-11-30,monthly,business_type,百货,20083.12,1764432000000,,,2025-12-01T12:55:05.648715+08:00
2025-11-30,yearly,business_type,百货,215001.26,1764432000000,,,2025-12-01T12:55:05.648715+08:00
2025-11-30,daily,business_type,服饰,1119.49,1764432000000,,,2025-12-01T12:55:05.648715+08:00
2025-11-30,monthly,business_type,服饰,20513.63,1764432000000,,,2025-12-01T12:55:05.648715+08:00
2025-11-30,yearly,business_type,服饰,157532.49,1764432000000,,,2025-12-01T12:55:05.648715+08:00
2025-11-30,daily,business_type,电器,688.8,1764432000000,,,2025-12-01T12:55:05.648715+08:00
2025-11-30,monthly,business_type,电器,16392.13,1764432000000,,,2025-12-01T12:55:05.648715+08:00
2025-11-30,yearly,business_type,电器,200136.61,1764432000000,,,2025-12-01T12:55:05.648715+08:00
2025-11-30,daily,business_type,珠宝,569.42,1764432000000,,,2025-12-01T12:55:05.648715+08:00
2025-11-30,monthly,business_type,珠宝,16630.27,1764432000000,,,2025-12-01T12:55:05.648715+08:00
2025-11-30,yearly,business_type,珠宝,222664.31,1764432000000,,,2025-12-01T12:55:05.648715+08:00
2025-11-30,daily,business_type,医药,183.69,1764432000000,,,2025-12-01T12:55:05.648715+08:00
2025-11-30,monthly,business_type,医药,4818.67,1764432000000,,,2025-12-01T12:55:05.648715+08:00
2025-11-30,yearly,business_type,医药,48360.13,1764432000000,,,2025-12-01T12:55:05.648715+08:00
2025-11-30,daily,business_type,餐饮,122.01,1764432000000,,,2025-12-01T12:55:05.648715+08:00
2025-11-30,monthly,business_type,餐饮,2851.41,1764432000000,,,2025-12-01T12:55:05.648715+08:00
2025-11-30,yearly,business_type,餐饮,34457.37,1764432000000,,,2025-12-01T12:55:05.648715+08:00
2025-11-30,daily,business_type,电影,32.07,1764432000000,,,2025-12-01T12:55:05.648715+08:00
2025-11-30,monthly,business_type,电影,172.63,1764432000000,,,2025-12-01T12:55:05.648715+08:00
2025-11-30,yearly,business_type,电影,2138.14,1764432000000,,,2025-12-01T12:55:05.648715+08:00
2025-11-30,daily,business_type,电玩,16.41,1764432000000,,,2025-12-01T12:55:05.648715+08:00
2025-11-30,monthly,business_type,电玩,214.88,1764432000000,,,2025-12-01T12:55:05.648715+08:00
2025-11-30,yearly,business_type,电玩,3770.58,1764432000000,,,2025-12-01T12:55:05.648715+08:00
2025-11-30,daily,business_type,茶叶,322.58,1764432000000,,,2025-12-01T12:55:05.648715+08:00
2025-11-30,monthly,business_type,茶叶,8422.79,1764432000000,,,2025-12-01T12:55:05.648715+08:00
2025-11-30,yearly,business_type,茶叶,95177.52,1764432000000,,,2025-12-01T12:55:05.648715+08:00
2025-11-30,daily,store,许昌 天使城店,960.42,1764432000000,天使城店,recv43csaTOnP5,2025-12-01T12:55:05.648715+08:00
2025-11-30,monthly,store,许昌 天使城店,25351.8,1764432000000,天使城店,recv43csaTOnP5,2025-12-01T12:55:05.648715+08:00
2025-11-30,yearly,store,许昌 天使城店,301381.24,1764432000000,天使城店,recv43csaTOnP5,2025-12-01T12:55:05.648715+08:00
